MIA 5 1 1 1345 1 0
CLARISSA 8 9 3 3983 3 0
LIDIA 7 6 3 1861 1 0
CORRINE 3 2 1 2512 1 0
ALEXANDRIA 5 6 1 2882 3 0
CONCEPCION 8 9 3 2434 1 0
TIA 3 3 1 1142 2 0
SHARRON 5 9 3 1258 3 0
RAE 2 5 2 4274 2 0
DONA 1 10 1 4187 3 0
ERICKA 5 7 3 2910 2 0
JAMI 2 7 1 3644 3 0
ELNORA 8 7 2 4412 2 0
CHANDRA 6 3 1 4466 3 0
LENORE 6 7 3 4997 3 0
NEVA 8 1 2 1366 3 0
MARYLOU 4 5 1 3270 1 0
MELISA 8 4 3 4076 3 0
TABATHA 1 6 1 1276 1 0
SERENA 5 9 3 1240 2 0
AVIS 9 9 2 1346 3 0
ALLIE 1 10 3 1528 1 0
SOFIA 2 3 3 1651 2 0
JEANIE 3 5 2 1080 1 0
ODESSA 8 9 3 4261 2 0
NANNIE 5 3 2 3700 2 0
HARRIETT 3 4 3 1935 3 0
LORAINE 5 8 2 4743 1 0
PENELOPE 8 5 3 2776 1 0
MILAGROS 9 6 2 3029 3 0
EMILIA 3 8 3 4667 1 0
BENITA 7 2 2 1589 3 0
ALLYSON 1 4 3 2829 1 0
ASHLEE 1 1 1 3559 1 0
TANIA 2 10 3 1534 2 0
TOMMIE 9 7 1 3092 2 0
ESMERALDA 2 10 1 1684 1 0
KARINA 6 1 3 3121 1 0
EVE 5 4 3 3342 2 0
PEARLIE 1 6 2 4442 1 0
ZELMA 7 2 1 1422 2 0
MALINDA 5 5 1 3196 2 0
NOREEN 6 1 3 1602 1 0
TAMEKA 7 2 2 3274 2 0
SAUNDRA 6 5 2 2016 1 0
HILLARY 10 1 2 4789 1 0
AMIE 3 6 1 1229 3 0
ALTHEA 6 5 3 3061 3 0
ROSALINDA 2 3 1 2444 3 0
JORDAN 7 4 2 3888 1 0
LILIA 8 7 1 3306 3 0
ALANA 3 2 1 2205 1 0
GAY 7 6 3 2396 3 0
CLARE 9 2 1 4207 3 0
ALEJANDRA 1 2 3 1138 1 0
ELINOR 4 3 3 2842 2 0
MICHAEL 6 10 1 3040 1 0
LORRIE 10 5 1 4035 2 0
JERRI 7 2 3 2229 1 0
DARCY 4 1 1 4095 2 0
EARNESTINE 9 6 3 2458 1 0
CARMELLA 4 3 3 1330 3 0
TAYLOR 2 4 2 2312 1 0
NOEMI 10 1 2 3167 3 0
MARCIE 10 4 2 2071 2 0
LIZA 5 1 1 3737 3 0
ANNABELLE 3 2 1 1019 2 0
LOUISA 2 10 3 2220 2 0
EARLENE 10 6 3 1985 2 0
MALLORY 10 6 2 3059 1 0
CARLENE 7 5 3 3150 1 0
NITA 7 6 3 2464 1 0
SELENA 1 1 1 4786 3 0
TANISHA 2 7 2 2074 3 0
KATY 3 7 3 4356 1 0
JULIANNE 3 7 2 3391 3 0
JOHN 10 1 3 3434 3 0
LAKISHA 3 3 2 1101 3 0
EDWINA 3 5 2 1815 3 0
MARICELA 4 1 2 3643 1 0
MARGERY 4 8 3 3524 1 0
KENYA 2 1 1 2482 3 0
DOLLIE 10 8 3 4718 3 0
ROXIE 3 8 3 3770 1 0
ROSLYN 9 10 1 2502 1 0
KATHRINE 3 2 2 3325 1 0
NANETTE 2 7 1 3149 1 0
CHARMAINE 4 4 1 1813 3 0
LAVONNE 7 2 2 3351 1 0
ILENE 5 9 3 4690 1 0
KRIS 4 6 1 2156 2 0
TAMMI 10 4 1 3842 3 0
SUZETTE 1 1 2 1302 1 0
CORINE 2 1 2 3975 1 0
KAYE 5 7 1 3466 1 0
JERRY 7 8 2 4212 3 0
MERLE 4 2 3 1416 3 0
CHRYSTAL 9 6 1 3213 3 0
LINA 3 8 1 3170 1 0
DEANNE 2 5 1 2880 3 0
LILIAN 7 4 1 1425 1 0
JULIANA 10 4 1 3823 3 0
ALINE 9 7 2 2589 1 0
LUANN 7 7 1 3811 2 0
KASEY 10 9 1 3238 2 0
MARYANNE 6 7 1 1019 1 0
EVANGELINE 5 3 3 1450 3 0
COLETTE 4 3 2 3650 1 0
MELVA 10 2 1 4545 2 0
LAWANDA 2 6 3 3041 1 0
YESENIA 6 4 3 4683 3 0
NADIA 5 8 2 1905 1 0
MADGE 3 9 3 2103 1 0
KATHIE 7 4 3 3450 2 0
EDDIE 5 4 1 4178 2 0
OPHELIA 10 8 1 1528 2 0
VALERIA 3 3 2 2438 3 0
NONA 10 8 3 3242 2 0
MITZI 6 8 1 1708 2 0
MARI 9 5 2 4050 3 0
GEORGETTE 4 4 1 2931 3 0
CLAUDINE 7 4 2 3144 1 0
FRAN 5 7 1 3419 1 0
ALISSA 10 5 3 1399 3 0
ROSEANN 4 6 3 4402 2 0
LAKEISHA 6 3 3 1309 2 0
SUSANNA 3 1 3 4137 2 0
REVA 4 8 2 3933 3 0
DEIDRE 5 8 3 3398 1 0
CHASITY 5 4 3 4779 1 0
SHEREE 8 10 2 1691 3 0
CARLY 4 5 1 4506 1 0
JAMES 5 10 2 1612 3 0
ELVIA 7 6 1 3631 3 0
ALYCE 4 8 1 4613 3 0
DEIRDRE 8 5 3 1036 2 0
GENA 5 3 2 1074 3 0
BRIANA 6 8 3 2025 2 0
ARACELI 10 2 2 2013 3 0
KATELYN 8 6 3 1691 3 0
ROSANNE 6 9 1 1198 2 0
WENDI 7 7 3 1659 3 0
TESSA 2 5 3 3921 1 0
BERTA 5 7 1 1471 2 0
MARVA 5 10 3 1356 2 0
IMELDA 2 10 2 4944 2 0
MARIETTA 4 9 1 4892 2 0
MARCI 5 4 3 2750 2 0
LEONOR 7 2 1 2182 3 0
ARLINE 3 7 1 4799 1 0
SASHA 6 1 1 1462 1 0
MADELYN 2 8 1 2137 2 0
JANNA 1 10 1 4794 3 0
JULIETTE 8 6 3 3599 3 0
DEENA 3 6 3 4267 3 0
AURELIA 5 8 2 3399 2 0
JOSEFA 4 8 1 3129 3 0
AUGUSTA 10 7 3 4316 3 0
LILIANA 2 1 2 2031 2 0
YOUNG 6 3 3 2369 1 0
CHRISTIAN 3 8 1 1371 1 0
LESSIE 5 8 3 1947 2 0
AMALIA 3 1 2 1296 1 0
SAVANNAH 3 6 3 2975 3 0
ANASTASIA 4 9 1 3195 2 0
VILMA 6 7 1 2106 2 0
NATALIA 2 7 1 3404 1 0
ROSELLA 9 4 3 1058 2 0
LYNNETTE 8 5 3 3871 3 0
CORINA 9 7 1 3339 3 0
ALFREDA 1 4 2 2948 3 0
LEANNA 8 1 1 4372 2 0
CAREY 6 10 1 1976 1 0
AMPARO 10 6 3 3874 1 0
COLEEN 10 10 2 3313 3 0
TAMRA 6 1 2 4332 3 0
AISHA 10 1 1 4811 2 0
WILDA 5 6 1 1372 3 0
KARYN 3 5 1 2613 2 0
CHERRY 2 10 3 1461 3 0
QUEEN 5 5 1 1518 1 0
MAURA 6 6 1 1634 1 0
MAI 9 2 3 2292 1 0
EVANGELINA 3 3 3 4561 3 0
ROSANNA 7 2 2 4918 1 0
HALLIE 3 7 1 2350 2 0
ERNA 3 3 3 1028 1 0
ENID 2 7 2 4922 1 0
MARIANA 1 9 2 4816 3 0
LACY 10 10 1 1389 2 0
JULIET 8 2 2 2243 1 0
JACKLYN 6 5 1 1161 3 0
FREIDA 8 8 1 3343 1 0
MADELEINE 9 10 2 2021 3 0
MARA 3 7 1 1544 3 0
HESTER 8 5 2 4154 1 0
CATHRYN 8 5 1 3557 1 0
LELIA 3 1 2 1976 2 0
CASANDRA 8 7 1 2235 3 0
BRIDGETT 7 2 1 3630 3 0
ANGELITA 7 7 1 4629 1 0
JANNIE 5 7 3 4233 1 0
DIONNE 8 1 1 4937 2 0
ANNMARIE 9 10 2 3762 2 0
KATINA 6 7 2 1735 1 0
BERYL 9 3 1 2014 1 0
PHOEBE 5 7 2 3570 1 0
MILLICENT 7 9 2 3777 3 0
KATHERYN 5 9 3 4188 3 0
DIANN 8 9 2 4934 2 0
CARISSA 1 10 3 2405 3 0
MARYELLEN 10 10 1 2597 3 0
LIZ 3 4 1 3428 1 0
LAURI 1 5 3 3869 3 0
HELGA 4 2 2 3470 2 0
GILDA 5 3 2 2339 1 0
ADRIAN 10 8 3 4559 1 0
RHEA 6 10 2 2413 2 0
MARQUITA 4 1 3 1038 2 0
HOLLIE 1 7 1 2263 1 0
TISHA 8 1 3 2305 1 0
TAMERA 6 8 1 1558 2 0
ANGELIQUE 4 4 3 4332 2 0
FRANCESCA 5 1 2 3548 2 0
BRITNEY 10 9 3 4137 3 0
KAITLIN 5 1 2 4561 1 0
LOLITA 1 4 3 1770 3 0
FLORINE 6 7 1 3121 2 0
ROWENA 3 6 1 3282 3 0
REYNA 2 5 3 2449 3 0
TWILA 4 4 1 4378 2 0
FANNY 5 7 1 2104 2 0
JANELL 2 7 1 1466 2 0
INES 4 7 1 1003 1 0
CONCETTA 1 3 1 1042 1 0
BERTIE 8 4 3 3616 1 0
ALBA 3 3 3 3299 2 0
BRIGITTE 2 2 3 1815 3 0
ALYSON 10 2 1 1565 1 0
VONDA 3 3 1 1925 1 0
PANSY 3 5 2 4488 2 0
ELBA 9 8 3 2550 2 0
NOELLE 10 6 1 3412 2 0
LETITIA 10 10 3 1077 2 0
KITTY 8 2 3 3634 1 0
DEANN 2 10 2 4726 2 0
BRANDIE 5 4 2 1964 3 0
LOUELLA 2 7 1 4854 2 0
LETA 7 7 1 3628 1 0
FELECIA 9 9 1 4596 2 0
SHARLENE 8 9 1 2481 1 0
LESA 4 4 3 4166 3 0
BEVERLEY 5 2 2 4403 2 0
ROBERT 7 6 2 1729 1 0
ISABELLA 6 4 3 4787 2 0
HERMINIA 1 3 2 3299 2 0
TERRA 10 6 1 2001 1 0
CELINA 5 8 1 2919 1 0
