DANIAL 9 10 3 1063 0 3
BLAIR 4 2 2 1058 0 4
LANDON 6 3 2 4594 0 7
DIRK 7 10 2 4187 0 5
BRANDEN 2 6 1 2285 0 2
ADAN 1 9 3 1069 0 1
NUMBERS 8 7 2 3235 0 9
CLAIR 10 5 2 3161 0 7
BUFORD 2 2 2 3857 0 10
GERMAN 1 2 1 4877 0 4
BERNIE 1 2 2 4781 0 4
WILMER 3 8 1 1275 0 3
JOAN 7 9 3 3635 0 10
EMERSON 8 8 2 2794 0 1
ZACHERY 3 2 2 4969 0 5
FLETCHER 6 10 1 4067 0 1
JACQUES 8 1 1 4091 0 8
ERROL 5 9 2 3472 0 6
DALTON 2 4 3 4391 0 10
MONROE 8 6 3 1698 0 5
JOSUE 10 7 3 2119 0 6
DOMINIQUE 3 2 1 1141 0 9
EDWARDO 2 6 2 2114 0 3
BOOKER 3 1 2 1497 0 5
WILFORD 3 5 1 4516 0 10
SONNY 8 9 1 3194 0 2
SHELTON 10 6 2 3189 0 5
CARSON 3 10 2 2242 0 10
THERON 4 4 1 3745 0 9
RAYMUNDO 8 4 1 2960 0 4
DAREN 6 2 2 2863 0 8
TRISTAN 6 9 2 1167 0 7
HOUSTON 4 5 2 4672 0 1
ROBBY 9 3 2 1180 0 6
LINCOLN 8 1 1 3300 0 3
JAME 6 5 3 2835 0 9
GENARO 5 10 1 1389 0 2
GALE 3 8 2 2877 0 4
BENNETT 7 9 1 3942 0 3
OCTAVIO 3 5 1 3935 0 7
CORNELL 4 3 3 2163 0 6
LAVERNE 10 5 3 1741 0 8
HUNG 7 5 3 3315 0 1
ARRON 7 4 2 4527 0 7
ANTONY 2 2 1 1165 0 2
HERSCHEL 5 6 3 1189 0 9
ALVA 9 4 1 1872 0 2
GIOVANNI 10 7 3 3814 0 8
GARTH 6 5 2 4891 0 5
CYRUS 3 8 2 2534 0 6
CYRIL 4 7 1 4279 0 10
RONNY 8 8 1 1238 0 10
STEVIE 6 1 3 1429 0 5
LON 3 1 1 3861 0 6
FREEMAN 9 1 3 1516 0 8
ERIN 6 3 3 1317 0 1
DUNCAN 4 7 1 2372 0 9
KENNITH 2 2 2 3302 0 10
CARMINE 5 2 1 3222 0 3
AUGUSTINE 7 7 3 1771 0 1
YOUNG 6 2 2 4110 0 10
ERICH 9 3 1 1532 0 1
CHADWICK 5 9 3 1227 0 1
WILBURN 8 4 1 2592 0 6
RUSS 8 10 1 1393 0 7
REID 9 8 2 1775 0 1
MYLES 8 4 1 2572 0 10
ANDERSON 9 4 3 2070 0 6
MORTON 10 6 2 4372 0 5
JONAS 4 7 3 1551 0 7
FOREST 3 2 1 4659 0 10
MITCHEL 4 10 1 4034 0 5
MERVIN 1 8 3 2906 0 10
ZANE 4 9 1 3367 0 2
RICH 10 7 3 2345 0 6
JAMEL 6 2 3 4800 0 9
LAZARO 4 6 2 1367 0 4
ALPHONSE 3 7 2 4261 0 7
RANDELL 3 3 3 2268 0 7
MAJOR 1 10 2 2839 0 7
JOHNIE 8 6 1 4488 0 8
JARRETT 2 6 2 2201 0 4
BROOKS 4 10 2 3121 0 7
ARIEL 6 3 1 1498 0 7
ABDUL 1 10 2 4862 0 4
DUSTY 6 8 1 4603 0 1
LUCIANO 10 2 3 3926 0 10
LINDSEY 8 3 1 2736 0 6
TRACEY 1 6 3 2970 0 5
SEYMOUR 1 6 3 4529 0 10
SCOTTIE 7 6 3 3514 0 9
EUGENIO 8 3 3 1879 0 7
MOHAMMED 1 7 1 1407 0 4
SANDY 3 2 2 1361 0 5
VALENTIN 4 9 1 1697 0 5
CHANCE 6 9 2 3811 0 6
ARNULFO 7 1 2 2628 0 1
LUCIEN 1 10 2 1188 0 10
FERDINAND 1 8 2 1650 0 3
THAD 3 4 3 1868 0 4
EZRA 8 4 3 4232 0 5
SYDNEY 4 7 3 4043 0 4
ALDO 4 10 2 1554 0 7
RUBIN 6 1 2 2121 0 10
ROYAL 9 4 1 2923 0 8
MITCH 9 10 2 3973 0 3
EARLE 7 3 2 1591 0 10
ABE 10 2 1 2647 0 9
WYATT 3 8 1 2234 0 9
MARQUIS 3 3 3 4465 0 8
LANNY 1 8 1 3285 0 9
KAREEM 7 9 1 1247 0 3
JAMAR 2 4 3 1194 0 5
BORIS 1 7 3 2289 0 7
ISIAH 1 1 1 3004 0 2
EMILE 9 10 3 4566 0 7
ELMO 9 5 1 2825 0 1
ARON 9 10 2 1519 0 5
LEOPOLDO 7 8 2 3014 0 5
EVERETTE 4 3 2 1797 0 3
JOSEF 10 10 1 2288 0 3
GAIL 9 9 2 2180 0 10
ELOY 1 1 1 3019 0 2
DORIAN 3 5 1 3915 0 1
RODRICK 6 3 2 4957 0 3
REINALDO 8 6 3 3414 0 1
LUCIO 10 8 3 3287 0 3
JERROD 3 8 1 2689 0 9
WESTON 3 3 1 1440 0 1
HERSHEL 3 5 3 1633 0 3
BARTON 8 4 1 2237 0 2
PARKER 3 3 3 3039 0 10
LEMUEL 5 2 3 3092 0 2
LAVERN 7 8 1 2937 0 4
BURT 1 9 1 4877 0 5
JULES 5 10 1 3613 0 7
GIL 8 8 2 3632 0 5
ELISEO 4 4 2 2414 0 3
AHMAD 6 7 3 1700 0 6
NIGEL 6 8 1 4988 0 2
EFREN 4 10 1 3645 0 10
ANTWAN 2 9 1 4817 0 1
ALDEN 8 9 3 4291 0 10
MARGARITO 7 8 2 1893 0 9
COLEMAN 6 4 1 1898 0 2
REFUGIO 4 5 2 1717 0 3
DINO 10 4 1 3714 0 6
OSVALDO 2 4 3 4433 0 4
LES 10 1 2 1150 0 2
DEANDRE 5 10 1 1017 0 2
NORMAND 2 2 3 4837 0 9
KIETH 8 1 2 2986 0 4
IVORY 7 2 2 4110 0 4
ANDREA 6 4 3 3429 0 8
TREY 8 3 1 3311 0 10
NORBERTO 10 3 1 2833 0 9
NAPOLEON 9 1 3 4431 0 4
JEROLD 7 7 2 3219 0 5
FRITZ 2 2 3 4790 0 4
ROSENDO 2 6 3 3074 0 8
MILFORD 10 2 1 1933 0 5
SANG 9 10 2 4271 0 2
DEON 3 5 1 2199 0 6
CHRISTOPER 3 5 3 1685 0 3
ALFONZO 9 4 2 4189 0 10
LYMAN 3 1 3 3233 0 10
JOSIAH 9 10 3 1419 0 3
BRANT 9 9 3 4837 0 5
WILTON 1 9 2 4880 0 3
RICO 6 6 2 2954 0 8
JAMAAL 10 1 3 2713 0 9
DEWITT 7 8 3 4342 0 1
CAROL 3 2 1 1064 0 1
BRENTON 10 10 1 4589 0 4
YONG 4 8 3 4269 0 3
OLIN 2 10 1 4850 0 7
FOSTER 6 3 3 3919 0 6
FAUSTINO 7 7 1 1583 0 2
CLAUDIO 8 5 1 2729 0 2
JUDSON 9 2 2 1619 0 7
GINO 8 6 1 4486 0 4
EDGARDO 4 2 1 3297 0 8
BERRY 4 6 3 1691 0 7
ALEC 7 7 1 1544 0 2
TANNER 1 2 2 2650 0 10
JARRED 9 6 2 1630 0 6
DONN 1 3 1 4431 0 8
TRINIDAD 10 5 3 3953 0 6
TAD 6 8 2 2621 0 5
SHIRLEY 6 10 1 3791 0 5
PRINCE 3 5 1 3078 0 3
PORFIRIO 9 7 3 4493 0 9
ODIS 7 6 1 4948 0 4
MARIA 1 3 3 1367 0 4
LENARD 7 9 3 1094 0 7
CHAUNCEY 9 1 1 1046 0 7
CHANG 5 1 1 3117 0 10
TOD 7 10 1 2795 0 6
MEL 9 10 3 2515 0 7
MARCELO 7 8 2 1642 0 8
KORY 2 2 2 4787 0 6
AUGUSTUS 2 4 3 3265 0 10
KEVEN 2 7 1 3902 0 7
HILARIO 7 9 1 4525 0 5
BUD 10 4 3 1380 0 5
SAL 5 6 2 4076 0 1
ROSARIO 6 8 3 1980 0 4
ORVAL 4 3 1 1869 0 2
MAURO 9 10 3 2081 0 9
DANNIE 5 8 1 2854 0 6
ZACHARIAH 4 4 3 4154 0 7
OLEN 7 8 1 4550 0 8
ANIBAL 5 4 1 4903 0 3
MILO 6 7 1 4047 0 8
JED 9 5 1 4720 0 8
FRANCES 2 7 2 2854 0 8
THANH 1 8 2 2398 0 9
DILLON 9 8 2 2773 0 10
AMADO 4 10 1 4115 0 7
NEWTON 10 4 3 3122 0 9
CONNIE 3 8 1 3440 0 1
LENNY 3 5 3 3476 0 3
TORY 5 9 3 3566 0 3
RICHIE 8 10 3 1226 0 7
LUPE 4 7 3 3292 0 10
HORACIO 8 9 1 2591 0 9
BRICE 8 7 3 2643 0 8
MOHAMED 10 9 1 3659 0 2
DELMER 10 6 1 2123 0 10
DARIO 2 1 3 1439 0 10
REYES 8 5 1 4814 0 6
DEE 4 7 2 4020 0 8
MAC 6 10 1 2210 0 5
JONAH 9 2 2 1659 0 2
JERROLD 3 5 2 4699 0 7
ROBT 1 9 2 2954 0 10
HANK 3 1 3 2296 0 2
SUNG 5 5 2 4600 0 7
RUPERT 9 8 3 1497 0 4
ROLLAND 10 4 1 4223 0 9
KENTON 9 10 1 4713 0 6
DAMION 4 10 1 3138 0 10
CHI 1 6 3 3325 0 5
ANTONE 3 9 2 4175 0 4
WALDO 10 2 3 1292 0 3
FREDRIC 5 5 3 1516 0 7
BRADLY 6 8 1 3307 0 4
QUINN 3 1 2 3821 0 6
KIP 7 9 3 1346 0 10
BURL 6 5 3 4724 0 6
WALKER 8 2 1 3491 0 1
TYREE 4 2 1 3325 0 1
JEFFEREY 4 9 2 3919 0 1
AHMED 7 9 3 2569 0 4
